Name,Address,Long,Lat,Num Beds 
Community Heart And Vascular Hospital,"8075 Shadeland Ave, Indianapolis, IN 46250",-86.045294,39.773844,56
Community Hospital,,,,464
Community Hospital Anderson,"1515 N Madison Ave, Anderson, IN 46011",-85.6953678436615,40.1315282,134
Community Hospital East,"1500 N Ritter Ave, Indianapolis, IN 46219",-86.07563097482306,39.7870564,305
Community Hospital North,"7150 Clearvista Dr, Indianapolis, IN 46256",-86.04089111289873,39.9010217,298
Community Hospital South,"1402 E County Line Rd, Indianapolis, IN 46227",-86.458889,39.63009,169
Community Howard Regional Health,"3500 S Lafountain St, Kokomo, IN 46902",-86.1243465438084,40.446996049999996,109
Danville Hospital Main Campus,"100 N Academy Ave, Danville, PA 17822",,,133
Daviess Community Hospital,"1314 E Walnut St, Washington, IN 47501",-87.15976061477349,38.65937665,74
Deaconess Gateway Hospital,"4011 Gateway Blvd, Newburgh, IN 47630",,,0
Deaconess Midtown Hospital,"600 Mary St, Evansville, IN 47710",-87.57142630334626,37.98385435,547
Dupont Hospital,,,,131
Elkhart General Hospital,,,,230
Fairbanks Hospital,,,,86
Franciscan Health Crawfordsville,"1710 Lafayette Ave, Crawfordsville, IN 47933",-86.9060077804393,40.06627975,40
Franciscan Health Indianapolis,,,,462
Franciscan Health Lafayette Central,"1501 Hartford St, Lafayette, IN 47904",-86.88029781225563,40.42828555,94
Franciscan Health Lafayette East,"1701 S Creasy Ln, Lafayette, IN 47905",-86.83494288909364,40.39402415,203
Franciscan Health Hammond,"5454 Hohman Ave, Hammond, IN 46320",-87.52358306366563,41.61455655,226
Franciscan Health Michigan City,"3500 Franciscan Way, Michigan City, IN 46360",,,183
Franciscan Health Mooresville Campus,"1201 Hadley Rd, Mooresville, IN 46158",-86.35571359811001,39.6071477,83
Franciscan Health Munster,,,,63
Franciscan Health Carmel,"12188B N Meridian St, Carmel, IN 46032",-86.15887782263349,39.9679701,6
Franciscan Health Crown Point,,,,214
Franciscan Health Dyer Campus,,,,170
Good Samaritan Hospital,,,,144
Goshen Hospital,"200 High Park Ave, Goshen, IN 46526",-85.83034144912776,41.56389085,122
Hancock Regional Hospital,"801 N State St, Greenfield, IN 46140",-85.76743396214428,39.79473585,71
Henry Community Health,"1000 N 16th St, New Castle, IN 47362",-85.36349481831762,39.943306899999996,48
Highpoint Health,"600 Wilson Creek Rd, Lawrenceburg, IN 47025",-84.88327854625064,39.11104025,86
IU Health Arnett Hospital,"5165 McCarty Ln, Lafayette, IN 47905",-86.80628292581096,40.40068445,185
IU Health Ball Memorial Hospital,"2401 W University Ave, Muncie, IN 47303",-85.41412138255033,40.19752030201342,336
IU Health Bloomington Hospital,,,,270
IU Health Methodist University,"1701 N Senate Ave, Indianapolis, IN 46202",-86.1633941,39.7707085,1262
IU Health North Hospital,"11700 N Meridian St, Carmel, IN 46032",-86.16027634858844,39.95903765,149
IU Health Saxony Hospital,"13000 East 136th Street, Fishers, IN 46037",-85.92946814271201,39.98701560000001,0
IU Health University Hospital,"550 N University Blvd, Indianapolis, IN 46202",-86.17560772333944,39.77531262662128,0
IU Health West Hospital,"1111 N Ronald Reagan Pkwy, Avon, IN 46123",-86.34371066662548,39.78298649292104,127
Johnson Memorial Hospital,,,,94
King's Daughters' Hospital & Health Services,,,,88
Kosciusko Community Hospital,,,,72
La Porte Hospital,,,,129
Logansport Memorial Hospital,"1101 Michigan Ave, Logansport, IN 46947",-86.361932,40.7632718,44
Lutheran Health Network The Orthopedic Hospital,,,,39
Lutheran Hospital,"7950 W Jefferson Blvd, Fort Wayne, IN 46804",-85.24972703381188,41.03890485,396
Marion General Hospital,,,,124
Memorial Hospital,,,,435
Memorial Hospital and Health Care Center,,,,152
Methodist Hospitals - Northlake Campus,"600 Grant St, Gary, IN 46402",-87.35817424692293,41.5998963,509
Methodist Hospitals - Southlake Campus,"8701 Broadway, Merrillville, IN 46410",-87.33252059824028,41.4580814,319
MHP Medical Center,"2451 Intelliplex Dr, Shelbyville, IN 46176",-85.78590578003448,39.56038565,46
Monroe Hospital,,,,32
OrthoIndy Hospital,"8400 Northwest Blvd, Indianapolis, IN 46278",-86.267461787303,39.90807075,38
Parkview DeKalb Hospital,"1316 E 7th St, Auburn, IN 46706",-85.0338888,41.3689489,37
Parkview Hospital Randallia,"2200 Randallia Dr, Fort Wayne, IN 46805",,,0
Parkview Huntington Hospital,"2001 Stults Rd, Huntington, IN 46750",-85.48829762916485,40.90512255,36
Parkview Noble Hospital,"401 Sawyer Rd, Kendallville, IN 46755",-85.2952306134961,41.4480869,31
Parkview Ortho Hospital,"11130 Parkview Circle Entrance 7, Fort Wayne, IN 46845",,,37
Parkview Regional Medical Center,"11109 Parkview Plaza Dr Entrance 1, Fort Wayne, IN 46845",,,712
Parkview Whitley Hospital,,,,30
Peyton Manning Children's Hospital,"2001 W 86th St, Indianapolis, IN 46260",-86.19743985963055,39.90614815,0
Pinnacle Hospital,"4300 Londonderry Rd, Harrisburg, PA 17109",,,18
Plymouth Medical Center,,,,45
PMC Regional Hospital,"4023 Reas Ln, New Albany, IN 47150",-85.82798862134712,38.34001765,10
Portage Hospital,"6847 N Chestnut St, Ravenna, OH 44266",-81.24961361023162,41.176202,0
Porter Regional Hospital,"85 E US-6 Frontage Rd, Valparaiso, IN 46383",,,252
Reid Hospital,"1100 Reid Pkwy, Richmond, IN 47374",-84.88470992978156,39.864378099999996,221
Richard L. Roudebush VA Medical Center,"1481 W 10th St, Indianapolis, IN 46202",-86.18687689828678,39.778140949999994,0
Riverview Health Noblesville Hospital,"395 Westfield Rd, Noblesville, IN 46060",-86.02304780688634,40.045309599999996,158
Riverview Health Westfield Hospital,"17600 Shamrock Blvd, Westfield, IN 46074",-86.132813,40.042808,0
Saint Catherine Hospital,"50 NY-25A, Smithtown, NY 11787",-73.22034675,40.865241,211
Saint Joseph Health Mishawaka Medical Center,"5215 Holy Cross Pkwy, Mishawaka, IN 46545",-86.17383227226665,41.70669515,293
Saint Joseph Hospital,,,,127
Saint Mary Medical Center,"1201 Langhorne-Newtown Road, Langhorne, PA 19047",,,200
Saint Vincent Anderson,"2015 Jackson St, Anderson, IN 46016",-85.68028482619175,40.0959152,157
Saint Vincent Fishers Hospital,"13861 Olio Rd, Fishers, IN 46037",-85.91652482483488,39.989241199999995,46
Saint Vincent Women's Hospital,,,,182
Schneck Medical Center,"411 W Tipton St, Seymour, IN 47274",-85.89181350961489,38.9551568,91
Sidney and Lois Eskenazi Hospital,"720 Eskenazi Ave, Indianapolis, IN 46202",-86.18436603942047,39.77820945,336
St. Vincent Neighborhood Hospital Avon,"9613 E US Hwy 36, Avon, IN 46123",,,20
St. Vincent Neighborhood Hospital Castleton,"8602 Allisonville Rd, Indianapolis, IN 46250",-86.076715,39.9093348,0
St. Vincent Neighborhood Hospital Indianapolis South,"8451 S Emerson Ave, Indianapolis, IN 46237",-86.082562,39.64409081632653,0
St. Vincent Neighborhood Hospital Noblesville,"9460 E 146th St, Noblesville, IN 46060",-85.99941083092523,40.00096870996573,0
St. Vincent Neighborhood Hospital Plainfield,"2412 E Main St, Plainfield, IN 46168",-86.3636982404551,39.715416673811845,0
Starke Hospital,"102 E Culver Rd, Knox, IN 46534",-86.62197888582537,41.28705175,15
Terre Haute Regional Hospital,"3901 S 7th St, Terre Haute, IN 47802",-87.41023716785978,39.418213,195
The Heart Hospital,,,,24
The Women's Hospital,"3300 Gallows Rd, Falls Church, VA 22042",,,74
Union Hospital,,,,255
Unity Medical and Surgical Hospital,"4455 Edison Lakes Pkwy #1442, Mishawaka, IN 46545",,,29
VA Northern Indiana Health Care System - Fort Wayne Campus,"2121 Lake Ave, Fort Wayne, IN 46805",-85.107925,41.0898965,0
Witham Memorial Hospital,"2605 N Lebanon St, Lebanon, IN 46052",-86.47337965634901,40.07743475,96
University of Kansas Health System Saint Francis Campus,"1700 SW 7th St, Topeka, KS 66606",-95.69640263822167,39.05663715,264
AdventHealth Ottawa,"1301 S Main St, Ottawa, KS 66067",-95.26735038084539,38.59688265,47
AdventHealth Shawnee Mission,,,,365
Ascension Via Christi Hospital in Manhattan,"1823 College Ave, Manhattan, KS 66502",-96.59966896097194,39.201342749999995,94
Ascension Via Christi Hospital in Pittsburg,,,,78
Ascension Via Christi St. Francis,,,,658
Ascension Via Christi St. Joseph,,,,0
Ascension Via Christi St. Teresa,"14700 St Teresa St, Wichita, KS 67223",,,57
Bob Wilson Memorial Grant County Hospital,"415 N Main St, Ulysses, KS 67880",-101.35871964804213,37.58457575,26
Coffeyville Regional Medical Center,"1400 W 4th St, Coffeyville, KS 67337",-95.63939969557478,37.041269150000005,67
Doctors Hospital,,,,9
Geary Community Hospital,"1102 St Marys Rd, Junction City, KS 66441",-96.85103209111841,39.014235049999996,49
Great Bend Regional Hospital,"1309 Polk St STE C, Great Bend, KS 67530",,,33
Hays Medical Center,,,,149
Hutchinson Regional Medical Center,"1701 E 23rd Ave, Hutchinson, KS 67502",-97.89192244539859,38.077257200000005,152
Irwin Army Community Hospital,"650 Huebner Rd, Fort Riley, KS 66442",-96.76437361763736,39.08396244688712,0
Kansas City Orthopaedic Institute,"3651 College Blvd, Leawood, KS 66211",-94.62797252477449,38.92661425,12
Kansas Heart Hospital,"3601 N Webb Rd, Wichita, KS 67226",-97.22816210990874,37.75013645,46
Kansas Medical Center,,,,55
Kansas Spine & Specialty Hospital,"3333 N Webb Rd, Wichita, KS 67226",-97.227321,37.743538,36
Kansas Surgery & Recovery Center,,,,32
Labette Health,,,,53
Lawrence Memorial Hospital,"365 Montauk Ave, New London, CT 06320",-72.10437888210274,41.3362807,136
Manhattan Surgical Center,,,,13
McPherson Hospital,"1000 Hospital Dr, McPherson, KS 67460",-97.67095783463458,38.3783215,37
Menorah Medical Center,"5721 W 119th St, Overland Park, KS 66209",-94.65159693054947,38.91001905,164
Mercy Hospital,,,,21
Miami County Medical Center,,,,18
MISH Hospital and Clinics,"11217 Lakeview Ave, Lenexa, KS 66219",-94.769002,38.924417,9
Morton County Hospital,"445 Hilltop St, Elkhart, KS 67950",-101.90500100006568,37.0020375,26
Newton Medical Center,,,,97
Olathe Medical Center,,,,254
Overland Park Regional Medical Center,"10500 Quivira Rd, Overland Park, KS 66215",-94.72593315874786,38.9369489,270
Pinnacle Regional Hospital,"1701 Innovation Drive, York, PA 17408",-76.76776859354604,39.98152455,4
Pratt Regional Medical Center,"200 Commodore St, Pratt, KS 67124",-98.72907165491051,37.64437455,81
Premier Surgical Institute,"1619 W 7th St, Galena, KS 66739",-94.6225147138432,37.0777202,36
Providence Medical Center,,,,216
Robert J. Dole VA Medical Center,"5500 E Kellogg Ave, Wichita, KS 67218",,,0
Rock Regional Hospital,"3251 N Rock Rd, Derby, KS 67037",-97.2442831,37.5537385,0
Saint Catherine Hospital,"50 NY-25A, Smithtown, NY 11787",-73.22034675,40.865241,100
Saint John Hospital,,,,52
Saint Luke's Cushing Memorial Hospital,"711 Marshall St, Leavenworth, KS 66048",-94.91848479739463,39.308134550000005,24
Saint Luke's South Hospital,"12300 Metcalf Ave, Overland Park, KS 66213",-94.66968090917021,38.90339525,95
Salina Regional Health Center,"400 S Santa Fe Ave, Salina, KS 67401",-97.6103762526024,38.832292100000004,203
Salina Surgical Hospital,"401 S Santa Fe Ave, Salina, KS 67401",-97.60854437375907,38.8338015,16
South Central Kansas Regional Medical Center,"6401 Patterson Pkwy, Arkansas City, KS 67005",-97.03828233861788,37.13297195,44
Southwest Medical Center,,,,89
Stormont Vail Hospital,"1500 SW 10th Ave, Topeka, KS 66604",-95.6963517997523,39.05252835,439
Summit Surgical,,,,10
Susan B. Allen Memorial Hospital,"720 W Central Ave, El Dorado, KS 67042",-96.85854667500001,37.8181805,53
The University of Kansas Health System- Indian Creek Campus,"10710 Nall Ave, Overland Park, KS 66211",-94.6490461633642,38.93456607071604,0
The University of Kansas Hospital,"4000 Cambridge St, Kansas City, KS 66160",-94.60903320003007,39.0559267,892
VA Eastern Kansas Health Care System - Colmery-O'Neil VA Medical Center,"2200 SW Gage Blvd, Topeka, KS 66622",-95.72205062033684,39.0258806,0
VA Eastern Kansas Health Care System - Dwight D. Eisenhower VA Medical Center,"4101 4th Street Trafficway, Leavenworth, KS 66048",,,0
Wesley Medical Center,,,,593
Wesley Woodlawn Hospital & ER,"2610 N Woodlawn Blvd, Wichita, KS 67220",-97.26024722328019,37.731453,71
Western Plains Medical Complex,"3001 Avenue A, Dodge City, KS 67801",-100.01712516725948,37.78639065,60
AdventHealth Manchester,,,,49
Baptist Health Corbin,"1 Trillium Way, Corbin, KY 40701",-84.12024942281482,36.92258385,268
Baptist Health LaGrange,"1025 New Moody Ln, La Grange, KY 40031",-85.37625552406134,38.3948546,120
Baptist Health Lexington,"1740 Nicholasville Rd, Lexington, KY 40503",-84.51235422426745,38.01869995,391
Baptist Health Louisville,"4000 Kresge Way, Louisville, KY 40207",,,519
Baptist Health Madisonville,"900 Hospital Dr, Madisonville, KY 42431",-87.49387356902598,37.34058845,173
Baptist Health Paducah,"2501 Kentucky Ave, Paducah, KY 42003",-88.62769387563067,37.07348785000001,271
Baptist Health Richmond,,,,60
Blanchfield Army Community Hospital,"650 Joel Dr, Fort Campbell, KY 42223",,,0
Bourbon Community Hospital,,,,58
CHI Saint Joseph Health East,"150 N Eagle Creek Dr, Lexington, KY 40509",-84.4395289193269,37.99940405,160
CHI Saint Joseph Health Hospital,"One St Joseph Dr, Lexington, KY 40504",-84.5219165,38.0312369,255
CHI Saint Joseph Health London,"1001 St Joseph Ln, London, KY 40741",,,106
CHI Saint Joseph Health Mount Sterling,"225 Falcon Dr, Mt Sterling, KY 40353",,,42
Clark Regional Medical Center,"175 Hospital Dr, Winchester, KY 40391",-84.21644331949392,38.011421049999996,79
Crittenden Health System,"520 W Gum St, Marion, KY 42064",-88.09263442431508,37.32881665,48
Ephraim McDowell Regional Medical Center,"217 S 3rd St, Danville, KY 40422",-84.77345753915282,37.643780899999996,222
Federal Medical Center Lexington,"3301 Leestown Rd, Lexington, KY 40511",-84.5528287,38.1102826,0
Flaget Memorial Hospital,,,,52
Fleming County Hospital,"55 Foundation Dr, Flemingsburg, KY 41041",,,52
Frankfort Regional Medical Center,,,,128
Georgetown Community Hospital,"1140 Lexington Rd, Georgetown, KY 40324",-84.56064610476228,38.1866079,75
Hardin Memorial Hospital,"913 N Dixie Hwy, Elizabethtown, KY 42701",,,300
Harlan ARH Hospital,"81 Ball Park Rd, Harlan, KY 40831",-82.885421,36.953786,111
Harrison Memorial Hospital,"1210 KY-36, Cynthiana, KY 41031",-84.31455777184954,38.40367606740363,61
Hazard ARH Regional Medical Center,"100 Medical Center Dr, Hazard, KY 41701",-83.22816749486378,37.277474100000006,349
Highlands ARH Regional Medical Center,"5000 KY-321, Prestonsburg, KY 41653",-82.76830812909793,37.728760949999995,150
Jackson Purchase Medical Center,"1099 Medical Center Dr, Mayfield, KY 42066",-88.651122,36.75733,107
Jennie Stuart Medical Center,"320 W 18th St, Hopkinsville, KY 42240",-87.49600058365999,36.86094490000001,133
Kentucky River Medical Center,"540 Jett Dr, Jackson, KY 41339",-83.36921109775278,37.5658266,49
King's Daughters Medical Center,,,,486
Lake Cumberland Regional Hospital,"305 Langdon St, Somerset, KY 42503",-84.613164,37.084267,267
Lexington VA Medical Center-Cooper Division,"1101 Veterans Dr, Lexington, KY 40502",-84.50668080242286,38.02975155,0
Logan Memorial Hospital,"1625 Nashville St, Russellville, KY 42276",-86.88155905068521,36.8162439,75
Louisville VA Medical Center,"800 Zorn Ave, Louisville, KY 40206",-85.6975315709144,38.2708365,0
Meadowview Regional Medical Center,"989 Medical Park Dr, Maysville, KY 41056",-83.80889753648785,38.64024635,100
Mercy Health-Lourdes Hospital,"1530 Lone Oak Rd, Paducah, KY 42003",-88.64732922294922,37.05001525,306
Methodist Health Henderson County Campus,"1305 N Elm St, Henderson, KY 42420",-87.58283085205359,37.8546736,118
Middlesboro ARH Hospital,"3600 W Cumberland Ave, Middlesboro, KY 40965",-83.74007461870805,36.60620505,46
Monroe County Medical Center,"529 Capp Harlan Rd, Tompkinsville, KY 42167",-85.67643381655301,36.6989151,49
Murray-Calloway County Hospital,"803 Poplar St, Murray, KY 42071",-88.3102205529778,36.60722775,277
Norton Audubon Hospital,"One Audubon Plaza Dr, Louisville, KY 40217",-85.7221247,38.2142634,0
Norton Brownsboro Hospital,"4960 Norton Healthcare Blvd, Louisville, KY 40241",-85.57614316204891,38.3151163,0
Norton Hospital,"200 E Chestnut St, Louisville, KY 40202",-85.75065853999602,38.2478501,1430
Norton Women's & Children's Hospital,,,,0
Our Lady of Bellefonte Hospital,"1000 St Christopher Dr, Ashland, KY 41101",,,151
Owensboro Health Muhlenberg Community Hospital,"440 Hopkinsville St, Greenville, KY 42345",-87.18959272908674,37.1963604,90
Owensboro Health Regional Hospital,"1201 Pleasant Valley Rd, Owensboro, KY 42303",-87.06479072968646,37.7792075,477
Paul B. Hall Regional Medical Center,"625 James S Trimble Blvd, Paintsville, KY 41240",-82.81289183926569,37.815610050000004,72
Pikeville Medical Center,"911 S Bypass Rd, Pikeville, KY 41501",-82.5144696,37.480344,294
Pineville Community Hospital,"850 Riverview Ave, Pineville, KY 40977",-83.70825381134308,36.763050899999996,53
Rockcastle Regional Hospital,"145 Newcomb Ave, Mt Vernon, KY 40456",-84.33595508928572,37.3576477,147
Saint Claire Regional Medical Center,"222 Medical Cir, Morehead, KY 40351",-83.44192177726543,38.18032395,127
Saint Elizabeth Covington,"1500 James Simpson Jr Way, Covington, KY 41011",,,0
Saint Elizabeth Edgewood,"1 Medical Village Dr, Edgewood, KY 41017",-84.56238394583889,39.01138805,459
Saint Elizabeth Florence,"4900 Houston Rd, Florence, KY 41042",-84.63032806319467,39.016038800000004,142
